index,Spielzeit,Datum,Stück,Autor,Regie,Musik,Bühnenbild,Kostüme,Choreographie,Ortsvermerk,Aufführungsvermerk,SpeziellerAnlass,id,Tag,Nr_Spielzeit,DuplicateDate,Nr_Stück,Neujahr
118,1941_1942,05/28/1942,Der Sturm,"Shakespeare, William","Steckel, Leonard","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1941_194205/28/1942Der Sturm,1942-05-28,4,False,29,False
119,1941_1942,06/11/1942,Orestie,Aischylos,"Lindtberg, Leopold","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,Im Rahmen der Juni-Festwochen,1941_194206/11/1942Orestie,1942-06-11,4,False,30,False
120,1941_1942,06/20/1942,Maikäfer-Komödie,"Widmann, Josef Viktor","Wälterlin, Oskar","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,Uraufführung,Im Rahmen der Juni-Festwochen,1941_194206/20/1942Maikäfer-Komödie,1942-06-20,4,False,31,False
121,1942_1943,09/05/1942,Ein Bruderzwist in Habsburg,"Grillparzer, Franz","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1942_194309/05/1942Ein Bruderzwist in Habsburg,1942-09-05,5,False,0,False
122,1942_1943,09/10/1942,Der Bund der Jugend,"Ibsen, Henrik","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1942_194309/10/1942Der Bund der Jugend,1942-09-10,5,False,1,False
123,1942_1943,09/17/1942,Haus in der Wüste,"Besson, René","Ammann, Lukas",0,"Otto, Teo",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1942_194309/17/1942Haus in der Wüste,1942-09-17,5,False,2,False
124,1942_1943,10/01/1942,Wie es euch gefällt,"Shakespeare, William","Steckel, Leonard","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1942_194310/01/1942Wie es euch gefällt,1942-10-01,5,False,3,False
125,1942_1943,10/15/1942,Der Morgenstern,"Williams, Emlyn","Heinz, Wolfgang",0,"Furrer, Robert",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1942_194310/15/1942Der Morgenstern,1942-10-15,5,False,4,False
126,1942_1943,10/24/1942,Professor Intermann,"Kesser, Hermann","Ammann, Lukas",0,"Furrer, Robert",0,0,Grosse Bühne,Uraufführung,0,1942_194310/24/1942Professor Intermann,1942-10-24,5,False,5,False
127,1942_1943,10/31/1942,Penthesilea,"Kleist, Heinrich von","Horwitz, Kurt","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1942_194310/31/1942Penthesilea,1942-10-31,5,False,6,False
128,1942_1943,11/14/1942,"Göttin, versuche die Menschen nicht!","Treichlinger, Wilhelm Michael","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,"1942_194311/14/1942Göttin, versuche die Menschen nicht!",1942-11-14,5,False,7,False
129,1942_1943,11/28/1942,Die Räuber,"Schiller, Friedrich von","Lindtberg, Leopold",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1942_194311/28/1942Die Räuber,1942-11-28,5,False,8,False
130,1942_1943,12/12/1942,Das vierte Gebot,"Anzengruber, Ludwig","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1942_194312/12/1942Das vierte Gebot,1942-12-12,5,False,9,False
131,1942_1943,12/19/1942,Zwei Dutzend rote Rosen,"Benedetti, Aldo de","Horwitz, Kurt",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1942_194312/19/1942Zwei Dutzend rote Rosen,1942-12-19,5,False,10,False
132,1942_1943,12/31/1942,Der Diener zweier Herren,"Goldoni, Carlo","Steckel, Leonard","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1942_194312/31/1942Der Diener zweier Herren,1942-12-31,5,False,11,True
133,1942_1943,01/16/1943,Caesar und Cleopatra,"Shaw, George Bernard","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1942_194301/16/1943Caesar und Cleopatra,1943-01-16,5,False,12,False
134,1942_1943,01/30/1943,Wilhelm Tell,"Schiller, Friedrich von","Wälterlin, Oskar",0,"Gauchat, Pierre",0,0,Grosse Bühne,0,Schülervorstellung,1942_194301/30/1943Wilhelm Tell,1943-01-30,5,False,13,False
135,1942_1943,02/04/1943,Der gute Mensch von Sezuan,"Brecht, Bertolt","Steckel, Leonard","Früh, Huldreich Georg","Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1942_194302/04/1943Der gute Mensch von Sezuan,1943-02-04,5,False,14,False
136,1942_1943,02/13/1943,Aias,Sophokles,"Wälterlin, Oskar",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1942_194302/13/1943Aias,1943-02-13,5,False,15,False
137,1942_1943,03/04/1943,Jugend im Herbst,"Raphaelson, Samson","Paryla, Karl",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1942_194303/04/1943Jugend im Herbst,1943-03-04,5,False,16,False
138,1942_1943,03/13/1943,Trauer muss Elektra tragen,"O'Neill, Eugene","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1942_194303/13/1943Trauer muss Elektra tragen,1943-03-13,5,False,17,False
139,1942_1943,03/27/1943,Die Verschwörung des Fiesco zu Genua,"Schiller, Friedrich von","Lindtberg, Leopold",0,"Otto, Teo",0,"Bamert, Herta",Grosse Bühne,0,0,1942_194303/27/1943Die Verschwörung des Fiesco zu Genua,1943-03-27,5,False,18,False
140,1942_1943,04/10/1943,Der Revisor,"Gogol, Nikolai","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1942_194304/10/1943Der Revisor,1943-04-10,5,False,19,False
141,1942_1943,04/22/1943,Der sterbende Schwan,"Guggenheim, Kurt","Lindtberg, Leopold",0,"Furrer, Robert",0,0,Grosse Bühne,Uraufführung,0,1942_194304/22/1943Der sterbende Schwan,1943-04-22,5,False,20,False
142,1942_1943,05/06/1943,Kabale und Liebe,"Schiller, Friedrich von","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1942_194305/06/1943Kabale und Liebe,1943-05-06,5,False,21,False
143,1942_1943,05/20/1943,Schluck und Jau,"Hauptmann, Gerhart","Lindtberg, Leopold","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1942_194305/20/1943Schluck und Jau,1943-05-20,5,False,22,False
144,1942_1943,06/05/1943,Der Turm,"Hofmannsthal, Hugo von","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,Erstaufführung,Im Rahmen der Zürcher Theaterwochen,1942_194306/05/1943Der Turm,1943-06-05,5,False,23,False
145,1942_1943,06/17/1943,Timon von Athen,"Shakespeare, William","Lindtberg, Leopold","Burkhard, Paul","Furrer, Robert",0,"Bamert, Herta",Grosse Bühne,0,Im Rahmen der Zürcher Theaterwochen,1942_194306/17/1943Timon von Athen,1943-06-17,5,False,24,False
146,1943_1944,09/04/1943,Wallensteins Lager und Die Piccolomini,"Schiller, Friedrich von","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1943_194409/04/1943Wallensteins Lager und Die Piccolomini,1943-09-04,6,False,0,False
147,1943_1944,09/09/1943,Galileo Galilei,"Brecht, Bertolt","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1943_194409/09/1943Galileo Galilei,1943-09-09,6,False,1,False
148,1943_1944,09/16/1943,Weekend,"Coward, Noël","Paryla, Karl",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1943_194409/16/1943Weekend,1943-09-16,6,False,2,False
149,1943_1944,09/30/1943,Und das Licht leuchtet in der Finsternis,"Tolstoi, Leo","Steckel, Leonard",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1943_194409/30/1943Und das Licht leuchtet in der Finsternis,1943-09-30,6,False,3,False
150,1943_1944,10/14/1943,Wallensteins Tod,"Schiller, Friedrich von","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1943_194410/14/1943Wallensteins Tod,1943-10-14,6,False,4,False
151,1943_1944,10/28/1943,3 x Offenbach,"Offenbach, Jacques","Steckel, Leonard","Burkhard, Paul","Otto, Teo",0,"Rosen, Heinz",Grosse Bühne,0,0,1943_194410/28/19433 x Offenbach,1943-10-28,6,False,5,False
152,1943_1944,11/11/1943,Königin Christine,"Strindberg, August","Paryla, Karl","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1943_194411/11/1943Königin Christine,1943-11-11,6,False,6,False
153,1943_1944,11/20/1943,Der Misanthrop,"Molière, Jean Baptiste","Horwitz, Kurt",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1943_194411/20/1943Der Misanthrop,1943-11-20,6,False,7,False
154,1943_1944,12/02/1943,Der Mond ging unter,"Steinbeck, John","Steckel, Leonard",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1943_194412/02/1943Der Mond ging unter,1943-12-02,6,False,8,False
155,1943_1944,12/16/1943,Neues aus der Sechsten Etage,"Gehri, Alfred","Lindtberg, Leopold",0,"Furrer, Robert",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1943_194412/16/1943Neues aus der Sechsten Etage,1943-12-16,6,False,9,False
156,1943_1944,12/31/1943,Pfauenfedern,"Ammann, Lukas; Tschudi, Fridolin","Ammann, Lukas","Haug, Hans; Kaufmann, Nico; Klose, Heinz; Trommer, Jack","Otto, Teo",0,0,Grosse Bühne,0,0,1943_194412/31/1943Pfauenfedern,1943-12-31,6,False,10,True
157,1943_1944,01/15/1944,Othello,"Shakespeare, William","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1943_194401/15/1944Othello,1944-01-15,6,False,11,False
158,1943_1944,01/27/1944,Sodom und Gomorrha,"Giraudoux, Jean","Steckel, Leonard",0,"Otto, Teo","Otto, Teo",0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1943_194401/27/1944Sodom und Gomorrha,1944-01-27,6,False,12,False
159,1943_1944,02/12/1944,Land ohne Himmel,"Arx, Cäsar von","Lindtberg, Leopold",0,"Furrer, Robert",0,0,Grosse Bühne,Uraufführung,0,1943_194402/12/1944Land ohne Himmel,1944-02-12,6,False,13,False
160,1943_1944,02/24/1944,Was kam denn da... ins Haus,"Lope de Vega, Carpio Felix","Paryla, Karl","Burkhard, Paul","Furrer, Robert",0,0,Grosse Bühne,0,0,1943_194402/24/1944Was kam denn da... ins Haus,1944-02-24,6,False,14,False
161,1943_1944,03/16/1944,Wir sind noch einmal davongekommen,"Wilder, Thornton","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1943_194403/16/1944Wir sind noch einmal davongekommen,1944-03-16,6,False,15,False
162,1943_1944,03/30/1944,Der Zerrissene,"Nestroy, Johann Nepomuk","Lindtberg, Leopold","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,Zur 100 jährigen Wiederkehr der UA,1943_194403/30/1944Der Zerrissene,1944-03-30,6,False,16,False
163,1943_1944,04/15/1944,Bluthochzeit,"Lorca, Federico Garcia","Steckel, Leonard","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1943_194404/15/1944Bluthochzeit,1944-04-15,6,False,17,False
164,1943_1944,04/29/1944,Zweimal Amphitryon,"Kaiser, Georg","Lindtberg, Leopold","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1943_194404/29/1944Zweimal Amphitryon,1944-04-29,6,False,18,False
165,1943_1944,05/11/1944,Camping,"Keller, Hans Wilhelm","Steckel, Leonard",0,"Furrer, Robert",0,0,Grosse Bühne,Uraufführung,0,1943_194405/11/1944Camping,1944-05-11,6,False,19,False
166,1943_1944,05/27/1944,Phaedra,"Racine, Jean","Lindtberg, Leopold",0,"Furrer, Robert",0,0,Grosse Bühne,0,Im Rahmen der Zürcher Theaterwochen,1943_194405/27/1944Phaedra,1944-05-27,6,False,20,False
167,1943_1944,06/10/1944,Der seidene Schuh,"Claudel, Paul","Horwitz, Kurt","Honegger, Arthur","Otto, Teo",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,Im Rahmen der Zürcher Theaterwochen,1943_194406/10/1944Der seidene Schuh,1944-06-10,6,False,21,False
168,1943_1944,06/27/1944,Mass für Mass,"Shakespeare, William","Steckel, Leonard","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,Im Rahmen der Zürcher Theaterwochen,1943_194406/27/1944Mass für Mass,1944-06-27,6,False,22,False
169,1944_1945,09/07/1944,Niels Ebbesen,"Munk, Kaj","Steckel, Leonard","Langnese, Rolf","Furrer, Robert",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1944_194509/07/1944Niels Ebbesen,1944-09-07,7,False,0,False
170,1944_1945,09/14/1944,Jupiter lacht,"Cronin, Archibald Joseph","Troesch, Robert",0,"Furrer, Robert",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1944_194509/14/1944Jupiter lacht,1944-09-14,7,False,1,False
171,1944_1945,09/23/1944,Egmont,"Goethe, Johann Wolfgang von","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1944_194509/23/1944Egmont,1944-09-23,7,False,2,False
172,1944_1945,10/12/1944,Die Fliegen,"Sartre, Jean-Paul","Steckel, Leonard","Langnese, Rolf","Otto, Teo",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1944_194510/12/1944Die Fliegen,1944-10-12,7,False,3,False
173,1944_1945,10/17/1944,Ein Ballen Reis,"Lorand, Anton","Marti, U.",0,0,0,0,0,0,0,1944_194510/17/1944Ein Ballen Reis,1944-10-17,7,False,4,False
174,1944_1945,10/26/1944,Cristinas Heimreise,"Hofmannsthal, Hugo von","Wälterlin, Oskar","Langnese, Rolf","Otto, Teo",0,0,Grosse Bühne,0,0,1944_194510/26/1944Cristinas Heimreise,1944-10-26,7,False,5,False
175,1944_1945,11/11/1944,Jacobowsky und der Oberst,"Werfel, Franz","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1944_194511/11/1944Jacobowsky und der Oberst,1944-11-11,7,False,6,False
176,1944_1945,11/23/1944,Minna von Barnhelm oder Das Soldatenglück,"Lessing, Gotthold Ephraim","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1944_194511/23/1944Minna von Barnhelm oder Das Soldatenglück,1944-11-23,7,False,7,False
177,1944_1945,12/09/1944,Nora oder Ein Puppenheim,"Ibsen, Henrik","Heinz, Wolfgang",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1944_194512/09/1944Nora oder Ein Puppenheim,1944-12-09,7,False,8,False
178,1944_1945,12/14/1944,De Zürcher Buebechrieg,"Wehrli, Paul","Troesch, Robert",0,"Oechsle, Carmen",0,0,Grosse Bühne,Uraufführung,Gastspiel von Zürcher Buben und Mädchen,1944_194512/14/1944De Zürcher Buebechrieg,1944-12-14,7,False,9,False
179,1944_1945,12/31/1944,Zu ebener Erde und erster Stock oder Die Launen des Glücks,"Nestroy, Johann Nepomuk","Steckel, Leonard","Langnese, Rolf","Otto, Teo",0,0,Grosse Bühne,0,0,1944_194512/31/1944Zu ebener Erde und erster Stock oder Die Launen des Glücks,1944-12-31,7,False,10,True
180,1944_1945,01/11/1945,Der Bürge,"Claudel, Paul","Horwitz, Kurt",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1944_194501/11/1945Der Bürge,1945-01-11,7,False,11,False
181,1944_1945,01/25/1945,Rose Bernd,"Hauptmann, Gerhart","Steckel, Leonard",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1944_194501/25/1945Rose Bernd,1945-01-25,7,False,12,False
182,1944_1945,02/08/1945,Rebell in der Arche,"Schwengeler, Arnold H.","Troesch, Robert",0,"Furrer, Robert",0,0,Grosse Bühne,Zum ersten Mal in neuer Fassung,0,1944_194502/08/1945Rebell in der Arche,1945-02-08,7,False,13,False
183,1944_1945,02/22/1945,Der Widerspenstigen Zähmung,"Shakespeare, William","Steckel, Leonard","Langnese, Rolf","Otto, Teo",0,0,Grosse Bühne,0,0,1944_194502/22/1945Der Widerspenstigen Zähmung,1945-02-22,7,False,14,False
184,1944_1945,03/10/1945,Der Kirschgarten,"Tschechow, Anton","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1944_194503/10/1945Der Kirschgarten,1945-03-10,7,False,15,False
185,1944_1945,03/22/1945,Der Held des Westerlands,"Synge, John Millington","Steckel, Leonard",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1944_194503/22/1945Der Held des Westerlands,1945-03-22,7,False,16,False
186,1944_1945,03/29/1945,Nun singen sie wieder,"Frisch, Max","Horwitz, Kurt",0,"Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1944_194503/29/1945Nun singen sie wieder,1945-03-29,7,False,17,False
187,1944_1945,04/14/1945,Kapitän Brassbounds Bekehrung,"Shaw, George Bernard","Heinz, Wolfgang",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1944_194504/14/1945Kapitän Brassbounds Bekehrung,1945-04-14,7,False,18,False
188,1944_1945,04/28/1945,Maria Magdalene,"Hebbel, Friedrich","Schnyder, Franz",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1944_194504/28/1945Maria Magdalene,1945-04-28,7,False,19,False
189,1944_1945,05/05/1945,Und er verbarg sich,"Silone, Ignazio","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1944_194505/05/1945Und er verbarg sich,1945-05-05,7,False,20,False
190,1944_1945,05/24/1945,Perikles von Tyrus,"Shakespeare, William","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,Im Rahmen der Zürcher Theaterwochen,1944_194505/24/1945Perikles von Tyrus,1945-05-24,7,False,21,False
191,1944_1945,06/09/1945,Der Verschwender,"Raimund, Ferdinand","Lindtberg, Leopold","Kreutzer, Konradin","Otto, Teo",0,0,Grosse Bühne,0,Im Rahmen der Zürcher Theaterwochen,1944_194506/09/1945Der Verschwender,1945-06-09,7,False,22,False
192,1944_1945,06/21/1945,Die Familienfeier,"Eliot, Thomas Stearns","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,Im Rahmen der Zürcher Theaterwochen,1944_194506/21/1945Die Familienfeier,1945-06-21,7,False,23,False
193,1945_1946,09/06/1945,Pandora,"Goethe, Johann Wolfgang von","Wälterlin, Oskar","Beck, Conrad","Otto, Teo",0,0,Grosse Bühne,0,0,1945_194609/06/1945Pandora,1945-09-06,8,False,0,False
194,1945_1946,09/13/1945,Die Befreiten,"Bruckner, Ferdinand","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1945_194609/13/1945Die Befreiten,1945-09-13,8,False,1,False
195,1945_1946,09/27/1945,Nachtasyl - Szenen aus der Tiefe,"Gorki, Maxim","Lindtberg, Leopold",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1945_194609/27/1945Nachtasyl - Szenen aus der Tiefe,1945-09-27,8,False,2,False
196,1945_1946,10/11/1945,Sylvia und das Gespenst,"Adam, Alfred","Ginsberg, Ernst",0,"Furrer, Robert",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1945_194610/11/1945Sylvia und das Gespenst,1945-10-11,8,False,3,False
197,1945_1946,10/25/1945,Florian Geyer,"Hauptmann, Gerhart","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1945_194610/25/1945Florian Geyer,1945-10-25,8,False,4,False
198,1945_1946,11/08/1945,Fröhliche Geister,"Coward, Noël","Horwitz, Kurt",0,"Furrer, Robert",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1945_194611/08/1945Fröhliche Geister,1945-11-08,8,False,5,False
199,1945_1946,11/17/1945,Des Meeres und der Liebe Wellen,"Grillparzer, Franz","Heinz, Wolfgang",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1945_194611/17/1945Des Meeres und der Liebe Wellen,1945-11-17,8,False,6,False
200,1945_1946,11/24/1945,Mutter Courage und ihre Kinder,"Brecht, Bertolt","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1945_194611/24/1945Mutter Courage und ihre Kinder,1945-11-24,8,False,7,False
201,1945_1946,12/08/1945,Was ihr wollt,"Shakespeare, William","Wälterlin, Oskar","Langnese, Rolf","Otto, Teo",0,0,Grosse Bühne,0,0,1945_194612/08/1945Was ihr wollt,1945-12-08,8,False,8,False
202,1945_1946,12/15/1945,Candida,"Shaw, George Bernard","Horwitz, Kurt",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1945_194612/15/1945Candida,1945-12-15,8,False,9,False
203,1945_1946,12/31/1945,Die verhängnisvolle Faschingsnacht,"Nestroy, Johann Nepomuk","Lindtberg, Leopold","Langnese, Rolf","Otto, Teo",0,0,Grosse Bühne,0,0,1945_194612/31/1945Die verhängnisvolle Faschingsnacht,1945-12-31,8,False,10,True
204,1945_1946,01/17/1946,Wilhelm Tell,"Schiller, Friedrich von","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1945_194601/17/1946Wilhelm Tell,1946-01-17,8,False,11,False
205,1945_1946,01/31/1946,Spitzenhäubchen und Arsenik,"Kesselring, Joseph","Ginsberg, Ernst",0,"Furrer, Robert",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1945_194601/31/1946Spitzenhäubchen und Arsenik,1946-01-31,8,False,12,False
206,1945_1946,02/21/1946,Don Gil von den grünen Hosen,"Molina, Tirso de","Steckel, Leonard","Langnese, Rolf","Otto, Teo",0,0,Grosse Bühne,0,0,1945_194602/21/1946Don Gil von den grünen Hosen,1946-02-21,8,False,13,False
207,1945_1946,03/07/1946,Santa Cruz,"Frisch, Max","Hilpert, Heinz",0,"Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1945_194603/07/1946Santa Cruz,1946-03-07,8,False,14,False
208,1945_1946,03/21/1946,Und ein Tor tat sich auf,"Priestley, John Boynton","Kraut, Werner",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1945_194603/21/1946Und ein Tor tat sich auf,1946-03-21,8,False,15,False
209,1945_1946,04/06/1946,Das Wintermärchen,"Shakespeare, William","Hilpert, Heinz","Langnese, Rolf","Otto, Teo",0,0,Grosse Bühne,0,0,1945_194604/06/1946Das Wintermärchen,1946-04-06,8,False,16,False
210,1945_1946,04/20/1946,Der zerbrochne Krug,"Kleist, Heinrich von","Hilpert, Heinz",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1945_194604/20/1946Der zerbrochne Krug,1946-04-20,8,False,17,False
211,1945_1946,05/16/1946,Clavigo,"Goethe, Johann Wolfgang von","Heinz, Wolfgang",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1945_194605/16/1946Clavigo,1946-05-16,8,False,18,False
212,1945_1946,05/29/1946,Der erniedrigte Vater,"Claudel, Paul","Horwitz, Kurt",0,"Otto, Teo",0,0,Grosse Bühne,0,Im Rahmen der Zürcher Theaterwochen,1945_194605/29/1946Der erniedrigte Vater,1946-05-29,8,False,19,False
213,1945_1946,06/13/1946,Die Irre von Chaillot,"Giraudoux, Jean","Steckel, Leonard","Liebermann, Rolf","Otto, Teo",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,Im Rahmen der Zürcher Theaterwochen,1945_194606/13/1946Die Irre von Chaillot,1946-06-13,8,False,20,False
214,1945_1946,06/27/1946,Saul Alkestis,"Lernet-Holenia, Alexander","Wälterlin, Oskar","Langnese, Rolf","Otto, Teo",0,0,Grosse Bühne,Uraufführung,Im Rahmen der Zürcher Theaterwochen,1945_194606/27/1946Saul Alkestis,1946-06-27,8,False,21,False
215,1946_1947,09/07/1946,Amphitryon,"Kleist, Heinrich von","Wälterlin, Oskar",0,"Neher, Caspar",0,0,Grosse Bühne,0,0,1946_194709/07/1946Amphitryon,1946-09-07,9,False,0,False
216,1946_1947,09/12/1946,Baumeister Solness,"Ibsen, Henrik","Kraut, Werner",0,"Neher, Caspar",0,0,Grosse Bühne,Gastspiel Albert und Else Bassermann,0,1946_194709/12/1946Baumeister Solness,1946-09-12,9,False,1,False
217,1946_1947,09/14/1946,Der Biberpelz,"Hauptmann, Gerhart","Steckel, Leonard",0,"Neher, Caspar",0,0,Grosse Bühne,0,0,1946_194709/14/1946Der Biberpelz,1946-09-14,9,False,2,False
218,1946_1947,09/19/1946,Gespenster,"Ibsen, Henrik","Firner, Walter",0,"Lange, Ferdinand",0,0,Grosse Bühne,Gastspiel Albert und Eles Bassermann,0,1946_194709/19/1946Gespenster,1946-09-19,9,False,3,False
219,1946_1947,09/24/1946,Iphigenie in Delphi,"Hauptmann, Gerhart","Terpis, Max",0,0,0,0,Grosse Bühne,Schweizerische Erstaufführung; Gastspiel Schweizer Schauspiel-Ensemble,0,1946_194709/24/1946Iphigenie in Delphi,1946-09-24,9,False,4,False
220,1946_1947,10/05/1946,Jeanne mit uns,"Vermorel, Claude","Wälterlin, Oskar","Lang, Max","Neher, Caspar",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1946_194710/05/1946Jeanne mit uns,1946-10-05,9,False,5,False
221,1946_1947,10/19/1946,Die chinesische Mauer,"Frisch, Max","Steckel, Leonard","Burkhard, Paul","Perrottet-von Laban, André",0,0,Grosse Bühne,Uraufführung,0,1946_194710/19/1946Die chinesische Mauer,1946-10-19,9,False,6,False
222,1946_1947,10/31/1946,Dr. med. Hiob Prätorius,"Goetz, Curt","Wälterlin, Oskar",0,"Lange, Ferdinand",0,0,Grosse Bühne,Gastspiel Curt Götz und Valerie von Martens,0,1946_194710/31/1946Dr. med. Hiob Prätorius,1946-10-31,9,False,7,False
223,1946_1947,11/09/1946,Der eingebildete Kranke,"Molière, Jean Baptiste","Steckel, Leonard","Lang, Max","Neher, Caspar",0,0,Grosse Bühne,0,0,1946_194711/09/1946Der eingebildete Kranke,1946-11-09,9,False,8,False
224,1946_1947,11/30/1946,Macbeth,"Shakespeare, William","Steckel, Leonard","Lang, Max","Neher, Caspar",0,0,Grosse Bühne,0,0,1946_194711/30/1946Macbeth,1946-11-30,9,False,9,False
225,1946_1947,12/14/1946,Des Teufels General,"Zuckmayer, Carl","Hilpert, Heinz",0,"Neher, Caspar",0,0,Grosse Bühne,Uraufführung,0,1946_194712/14/1946Des Teufels General,1946-12-14,9,False,10,False
226,1946_1947,12/31/1946,"Drum verzeihn Sie, ha-ha-ha","Goetz, Curt","Seyferth, Wilfried",0,"Otto, Teo",0,0,Grosse Bühne,Gastspiel Curt Goetz und Valerie von Martens,0,"1946_194712/31/1946Drum verzeihn Sie, ha-ha-ha",1946-12-31,9,False,11,True
227,1946_1947,01/09/1947,Die Glas-Menagerie,"Williams, Tennessee","Horwitz, Kurt","Lang, Max","Otto, Teo",0,0,Grosse Bühne,0,0,1946_194701/09/1947Die Glas-Menagerie,1947-01-09,9,False,12,False
228,1946_1947,01/16/1947,Der Tod auf dem Apfelbaum,"Osborne, Paul","Firner, Walter",0,"Neher, Caspar",0,0,Grosse Bühne,Gastspiel Albert und Eles Bassermann,0,1946_194701/16/1947Der Tod auf dem Apfelbaum,1947-01-16,9,False,13,False
229,1946_1947,01/25/1947,Wilhelm Tell,"Schiller, Friedrich von","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1946_194701/25/1947Wilhelm Tell,1947-01-25,9,False,14,False
230,1946_1947,02/12/1947,Brüder in Christo,"Arx, Cäsar von","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1946_194702/12/1947Brüder in Christo,1947-02-12,9,False,15,False
